2012-01-09	2.336633663366336
2012-03-27	-2.2056074766355134
2012-05-10	-2.3658639628221323
2012-05-16	-2.266894781864847
2012-05-18	-2.525032651284292
2012-05-22	-4.599271402550082
2012-05-29	-2.4257537973248704
2012-05-31	-2.085264133456918
2012-06-11	-2.0133302689037116
2012-06-21	-2.4278515803939587
2012-06-28	3.7835459744830593
2012-07-05	-2.0098258150960215
2012-07-12	2.556192155134428
2012-07-24	4.15143041514304
2012-07-30	-2.1777003484320554
2012-08-02	2.3494233233660857
2012-08-21	-2.094794752433352
2012-09-25	-2.9754204398447506
2012-11-21	2.310924369747902
2012-12-11	4.244139046079213
2012-12-17	2.1403091557669405
2012-12-19	5.14925373134328
2012-12-20	-3.7151702786377743
2012-12-31	2.853260869565229
2013-01-02	3.2669921141569565
2013-02-08	8.273431643644315
2013-03-04	2.3758757234237016
2013-04-01	-7.937562271670544
2013-04-02	-5.279720279720272
2013-05-22	-2.32483048111076
2013-05-24	2.6689829437776336
2013-05-31	-2.2468354430379773
2013-06-05	2.0715630885122414
2013-06-06	3.131650957737918
2013-06-10	-2.735095267363247
2013-07-10	2.2228721848493653
2013-07-24	-2.135338345864664
2013-08-20	2.15355805243445
2013-08-22	-3.003875968992247
2013-10-09	2.102238354506958
2013-10-22	4.154969118472759
2013-11-13	2.820306204673643
2013-11-18	2.5388601036269534
2013-11-29	2.389212863856688
2013-12-02	-2.8625664388762346
2013-12-03	2.1545319465081834
2014-01-23	-2.299073894177846
2014-01-29	2.2521356458710966
2014-02-10	2.0763041785621703
2014-02-14	2.145381120646124
2014-03-03	3.0576441102756866
2014-03-05	2.124542124542135
2014-03-11	-2.099140111279713
2014-03-18	-2.529032258064508
2014-03-19	-2.8397027600849265
2014-04-08	-3.7471395881006933
2014-04-09	2.1276595744680793
2014-04-14	-2.462340672074143
2014-04-21	3.2319391634980925
2014-05-23	2.195448460508702
2014-06-10	-2.168609379235557
2014-06-20	3.720693170234456
2014-07-11	2.9244114002478305
2014-07-17	2.1853986551392977
2014-07-23	2.2310944105213615
2014-10-06	-2.2434367541766225
2014-10-13	-2.41557801331032
2014-12-11	2.3844080447854004
2014-12-12	-2.9895366218236146
2014-12-17	2.444630171333058
2014-12-18	2.166802943581362
2015-01-07	2.128522197445768
2015-01-13	-3.0238044177568013
2015-02-04	2.1163480216746833
2015-03-27	2.0468411729974396
2015-04-24	-2.214930270713711
2015-06-05	-2.0363780150257043
2015-07-08	2.4674022066198678
2015-08-21	-3.0697493685642088
2015-09-04	2.1546748749519
2015-09-17	-3.0207305034550864
2015-09-22	2.015355086372369
2015-09-24	3.296117215031876
2015-09-28	-2.2783840704576006
2015-09-29	2.264221556886229
2015-10-21	5.3657517678647855
2015-11-23	-2.0234653970413152
2015-12-09	-2.775813295615276
2015-12-17	-2.1901709401709475
2015-12-31	-3.351124332837517
2016-01-19	-2.0537124802527678
2016-01-26	2.2348232154769905
2016-01-28	4.0250160359204585
2016-02-04	-2.5721352019785693
2016-02-08	2.6123301985370952
2016-02-10	-3.4893335538283434
2016-03-18	-3.237209302325572
2016-04-28	-2.8922978587408155
2016-05-23	2.907153729071543
2016-06-20	-2.413417521704815
2016-06-24	-2.929875120076858
2016-06-28	2.2312373225152236
2016-07-26	2.8466741826381003
2016-10-26	-3.1990704879938
2016-11-08	2.338397378611867
2016-11-14	-2.6960406716992757
2016-12-05	2.30131020760596
2016-12-06	2.1849294947120996
2017-01-30	3.3281404900155707
2017-10-06	-3.380212483399731
2017-11-10	2.8066938990644292
