2012-01-03	-33.41811245344718
2012-01-04	-2.676739414288379
2012-01-05	10.080509896008051
2012-01-06	-38.025234402129875
2012-01-09	67.36551828346933
2012-01-10	-3.2570113507820726
2012-01-11	-66.92928766766506
2012-01-12	-45.18812629986765
2012-01-17	11.785714285714285
2012-01-18	-13.799621928166353
2012-01-19	23.950546290971822
2012-01-20	-48.616600790513836
2012-01-23	35.21350958543844
2012-01-24	-9.528502122498484
2012-01-25	31.76434076449594
2012-01-26	-32.98252854587977
2012-01-27	17.223708933553496
2012-01-30	41.651162790697676
2012-01-31	-22.972586509784694
2012-02-01	32.059288866683325
2012-02-02	-7.328626329430691
2012-02-03	-61.36429189501009
2012-02-07	24.108572260224133
2012-02-08	-47.93045912051241
2012-02-09	-2.104858210595735
2012-02-10	7.625139608082039
2012-02-13	-27.21518987341772
2012-02-14	22.83464566929134
2012-02-15	11.054964539007091
2012-02-16	-11.53408810006427
2012-02-17	-23.864053888548682
2012-02-21	21.727460096822128
2012-02-22	-33.85730784036956
2012-02-23	-27.52413680248732
2012-02-24	-7.154129405576012
2012-02-27	41.251609580221476
2012-02-28	-3.83463472029094
2012-02-29	16.358756430328786
2012-03-01	-62.972953269665375
2012-03-02	15.520108394407833
2012-03-05	-9.185663371662969
2012-03-06	-7.271153429993508
2012-03-07	-33.25963664327598
2012-03-08	4.978078187796857
2012-03-09	36.76062846580407
2012-03-12	12.121827411167512
2012-03-13	-96.25423391113767
2012-03-14	16.440522767002413
2012-03-15	29.806006778076426
2012-03-16	-83.15496575342466
2012-03-19	42.10656753407683
2012-03-20	-18.1379007465964
2012-03-21	21.473732612944016
2012-03-22	-20.276529554096093
2012-03-26	-8.599729851418282
2012-03-27	28.385640584694755
2012-03-28	23.116968970788747
2012-03-29	-47.300833789787596
2012-03-30	28.762193800130063
2012-04-02	-46.147509821315424
2012-04-03	-10.371354640184629
2012-04-04	60.02627827010707
2012-04-05	-176.92962762251295
2012-04-09	60.406449239823445
2012-04-10	-41.003587327657
2012-04-11	-104.21006178287733
2012-04-12	-9.542685874504496
2012-04-13	16.57525407323762
2012-04-16	35.27200584734259
2012-04-17	-23.470637529813704
2012-04-18	4.717154965911185
2012-04-19	30.586228949051375
2012-04-20	7.112589600411864
2012-04-23	21.149762677991507
2012-04-24	28.70405414431062
2012-04-25	-75.08770562095579
2012-04-26	5.887963608349536
2012-04-27	16.583022216781934
2012-04-30	-40.29107457175976
2012-05-01	-20.920936510408556
2012-05-02	49.87248881024253
2012-05-03	-23.973287737522988
2012-05-04	-16.709966489702172
2012-05-07	23.971602782469297
2012-05-08	29.97153395878438
2012-05-09	-64.84584118171904
2012-05-10	-49.208618904393276
2012-05-11	39.643473602761745
2012-05-14	-15.36375184536684
2012-05-15	-23.660524751634544
2012-05-16	13.248130823910722
2012-05-17	74.73573528864405
2012-05-18	-35.82912032355915
2012-05-21	-93.50893927165114
2012-05-22	48.45050179030713
2012-05-23	-158.7038063863792
2012-05-24	-3.9076797939402157
2012-05-25	-24.89840839823908
2012-05-29	15.125386218294173
2012-05-30	-23.877342115803994
2012-05-31	13.753262705358512
2012-06-01	-41.134405980822365
2012-06-04	11.970051027707568
2012-06-05	37.52718605690452
2012-06-06	-14.881746928158265
2012-06-07	-5.7131485635718935
2012-06-08	3.235067572298859
2012-06-11	-11.731799866995267
2012-06-12	-5.912330129267485
2012-06-13	6.129433727442439
2012-06-14	-26.941495926931623
2012-06-15	-14.512663952962459
2012-06-18	9.690595323190033
2012-06-19	9.449838187702266
2012-06-20	-32.45560318432334
2012-06-21	33.66103347416314
2012-06-22	-80.13904134650566
2012-06-25	15.726179463459761
2012-06-26	-16.957587997691864
2012-06-27	-23.719436016419778
2012-06-28	53.21085594989562
2012-06-29	-41.3062717564458
2012-07-02	-231.94281237759498
2012-07-03	53.44214461566518
2012-07-05	-7.720263235438562
2012-07-06	27.50640843064654
2012-07-09	-15.0864541506187
2012-07-10	2.0861750782315656
2012-07-11	-23.530577857072057
2012-07-12	23.79333786539769
2012-07-13	-32.628731717090766
2012-07-16	-20.540997464074387
2012-07-18	17.49432323032876
2012-07-19	-5.323905583861912
2012-07-20	-20.317778055798826
2012-07-23	50.015633794009126
2012-07-24	47.45679174607347
2012-07-25	-87.07892795672485
2012-07-26	31.39338731443995
2012-07-27	-61.05413298920057
2012-07-30	38.46700380323484
2012-07-31	-14.483253588516746
2012-08-01	-10.197194980491405
2012-08-02	3.65252730505461
2012-08-03	-117.3696996466431
